tender_id,title,url,start_date,end_date,end_time,region,city,price,categories,category_urls
85581438,"Оказание комплекса транспортно-экспедиционных услуг, связанных с перевозкой лифтового оборудования с использованием собственных или арендованных транспортных средств",https://rostender.info/tender/85581438, 02.08.25,07.08.2025,10:00,Московская область,"г. Москва,  Московская область",19 900 000 ₽,"['Такелажные и стропальные работы, Демонтаж оборудования, Перевозка негабаритных грузов']",['https://rostender.info/tendery-takelajnye-stropalnye-i-demontajnye-raboty-perevozka-negabaritnyh-gruzov']
85581415,Ремонт и обслуживание постаматов,https://rostender.info/tender/85581415, 02.08.25,07.08.2025,17:00,,Россия,—,"['Торговое и складское оборудование, Оборудование для хранения']",['https://rostender.info/tendery-torgovoe-i-skladskoe-oborudovanie-oborudovanie-dlya-hraneniya']
85583413,"Оказание услуг по дроблению веток, по адресу: МО, г. о. Коломна, с. Пирочи",https://rostender.info/region/moskovskaya-oblast/85583413-tender-okazanie-uslug-po-drobleniyu-vetok-po-adresu-mo-go-kolomna-s-pirochi, 02.08.25,04.08.2025,16:19,Московская область,село Пирочи,36 000 ₽,"['Услуги по вывозу и утилизации мусора, твердых и жидких бытовых отходов. Уборка снега']",['https://rostender.info/tendery-uslugi-po-vyvozu-i-utilizacii-musora-tverdyh-i-jidkih-bytovyh-othodov-uborka-snega']
85581314,Запрос ТКП на проведение технической диагностики электротехнического оборудования ЦЭЭО-1 ООО РН-БГПП,https://rostender.info/region/orenburgskaya-oblast/85581314-tender-zapros-tkp-na-provedenie-tehnicheskoj-diagnostiki-elektrotehnicheskogo-oborudovaniya-ceeo-1-ooo-rn-bgpp, 02.08.25,07.08.2025,14:30,Оренбургская область,Первомайский район,—,"['Технический надзор, Технические испытания, Экспертиза промышленной безопасности']",['https://rostender.info/tendery-tehnicheskij-nadzor-tehnicheskie-ispytaniya-ekspertiza-promyshlennoj-bezopasnosti']
85583411,Поставка канцелярских товаров для образовательного процесса,https://rostender.info/region/krasnodarskij-kraj/anapa/85583411-tender-postavka-kancelyarskih-tovarov-dlya-obrazovatelnogo-processa, 02.08.25,06.08.2025,10:00,Краснодарский край,"г. Анапа; Анапский район,  село Цибанобалка",38 010 ₽,['Канцелярские принадлежности'],['https://rostender.info/tendery-kancelyarskie-prinadlejnosti']
85583404,Поставка уличных урн,https://rostender.info/region/moskovskaya-oblast/krasnogorsk/85583404-tender-postavka-ulichnyh-urn, 02.08.25,04.08.2025,15:49,Московская область,"г. Красногорск,  деревня Путилково",42 200 ₽,['Малые архитектурные формы'],['https://rostender.info/tendery-malye-arhitekturnye-formy']
85581306,Закупка ПО Positive Technologies Network Attack Discovery (1 этап закупки),https://rostender.info/region/krasnodarskij-kraj/85581306-tender-zakupka-po-positive-technologies-network-attack-discovery-1-etap-zakupki, 02.08.25,07.08.2025,16:48,Краснодарский край,"Выселковский район,  ст-ца Выселки",—,['Программное обеспечение. Сопровождение'],['https://rostender.info/tendery-programmnoe-obespechenie-soprovojdenie']
85581073,СТАН 170 Изг-е и монтаж мет. люк 4-АР14,https://rostender.info/region/vologodskaya-oblast/cherepovec/85581073-tender-stan-170-izg-e-i-montaj-met-lyuk-4-ar14, 02.08.25,07.08.2025,14:00,Вологодская область,г. Череповец,—,"['Оборудование для металлургической промышленности. Термическое оборудование, монтаж и обслуживание']",['https://rostender.info/tendery-oborudovanie-dlya-metallurgicheskoj-promyshlennosti-termicheskoe-oborudovanie-montaj-i-obslujivanie']
85583410,Поставка порошка стирального,https://rostender.info/region/bryanskaya-oblast/85583410-tender-postavka-poroshka-stiralnogo, 02.08.25,05.08.2025,10:00,Брянская область,"Карачевский район,  деревня Жиркины Дворы",8 478 ₽,"['Хозяйственные товары, Товары широкого потребления, Бытовая химия и парфюмерия']",['https://rostender.info/tendery-hozyajstvennye-tovary-tovary-shirokogo-potrebleniya-bytovaya-himiya-i-parfyumeriya']
85583409,"Оказание услуг по внедрению, эксплуатации и сопровождению автоматизированной системы оплаты проезда",https://rostender.info/region/samarskaya-oblast/samara/85583409-tender-okazanie-uslug-po-vnedreniyu-ekspluatacii-i-soprovojdeniyu-avtomatizirovannoj-sistemy-oplaty-proezda, 02.08.25,18.08.2025,06:00,Самарская область,Самара,342 873 782 ₽,"['Программное обеспечение (юридическое, бухгалтерское, информационно-справочные системы). Сопровождение']",['https://rostender.info/tendery-programmnoe-obespechenie-yuridicheskoe-buhgalterskoe-informacionno-spravochnye-sistemy-soprovojdenie']
85581053,Медицинские изделия. Оснащение УБ. ТХ 8,https://rostender.info/region/dagestan-respublika/85581053-tender-medicinskie-izdeliya-osnashchenie-ub-th-8, 02.08.25,07.08.2025,09:00,Дагестан республика,"Акушинский район,  с. Гапшима",—,"['Мебель, Элементы интерьера', 'Сейфы', 'Медицинское оборудование, Медицинская техника, Медицинский инструмент', 'Медицинские расходные материалы, Средства реабилитации, Одноразовый медицинский инструмент', 'Медицинская  мебель']","['https://rostender.info/tendery-mebel-elementy-interera', 'https://rostender.info/tendery-sejfy', 'https://rostender.info/tendery-medicinskoe-oborudovanie-medicinskaya-tehnika-medicinskij-instrument', 'https://rostender.info/tendery-medicinskie-rashodnye-materialy-sredstva-reabilitacii-odnorazovyj-medicinskij-instrument', 'https://rostender.info/tendery-medicinskaya--mebel']"
85583402,Проектно-изыскательские работы по организации оперативно-диспетчерского центра управления производством (в дальнейшем сокращенно ЦУП) Аткарского маслоэкстракционного завода,https://rostender.info/region/saratovskaya-oblast/atkarsk/85583402-tender-proektno-izyskatelskie-raboty-po-organizacii-operativno-dispetcherskogo-centra-upravleniya-proizvodstvom-v-dalnejshem, 02.08.25,07.08.2025,12:00,Саратовская область,г. Аткарск,—,"['Инженерно-геодезические изыскания, Землеустройство, Картография']",['https://rostender.info/tendery-injenerno-geodezicheskie-izyskaniya-zemleustrojstvo-kartografiya']
85580909,Выбор поставщиков керамогранита в МОПы на объект Ольховый квартал 1 оч. 2. 1 и 2. 2 . Фиксация цены минимум до 28. 08. 2026. Смотрите внимательно на характеристики. Сбор образцов по запросу,https://rostender.info/region/moskva-gorod/85580909-tender-vybor-postavshchikov-keramogranita-v-mopy-na-obekt-olhovyj-kvartal-1-och-21-i-22-fiksaciya-ceny-minimum-do-28082026-smotrite-vnimatelno-na, 02.08.25,07.08.2025,16:00,Москва город,г. Москва,—,['Отделочные материалы'],['https://rostender.info/tendery-otdelochnye-materialy']
85583408,"Услуги по предоставлению доступа к сети Интернет, включая доступ к беспроводной сети связи общего пользования на 2026 год",https://rostender.info/region/moskovskaya-oblast/pavlovskij-posad/85583408-tender-uslugi-po-predostavleniyu-dostupa-k-seti-internet-vklyuchaya-dostup-k-besprovodnoj-seti-svyazi-obshchego-polzovaniya, 02.08.25,04.08.2025,12:00,Московская область,г.о. Павловский Посад,—,"['Услуги Интернет, передачи данных, местной телефонной связи']",['https://rostender.info/tendery-uslugi-internet-peredachi-dannyh-mestnoj-telefonnoj-svyazi']
85580615,"Поставка оборудования ШРНН для капитального ремонта ТП-111 г. Электросталь, Павлово-Посадского филиал",https://rostender.info/region/moskovskaya-oblast/pavlovskij-posad/85580615-tender-postavka-oborudovaniya-shrnn-dlya-kapitalnogo-remonta-tp-111-g-elektrostal-pavlovo-posadskogo-filial, 02.08.25,07.08.2025,11:00,Московская область,г. Павловский Посад,—,"['Электрическая распределительная и регулирующая аппаратура, Электроустановочные изделия, Электронные компоненты']",['https://rostender.info/tendery-elektricheskaya-raspredelitelnaya-i-reguliruyushchaya-apparatura-elektroustanovochnye-izdeliya-elektronnye-komponenty']
85583401,Оказание услуг по измерениям в охранной зоне участка тепловой сети котельной,https://rostender.info/region/leningradskaya-oblast/sertolovo/85583401-tender-okazanie-uslug-po-izmereniyam-v-ohrannoj-zone-uchastka-teplovoj-seti-kotelnoj, 02.08.25,08.08.2025,07:00,Ленинградская область,г. Сертолово,303 333 ₽,"['Охранные услуги, Инкассация']",['https://rostender.info/tendery-ohrannye-uslugi-inkassaciya']
85580571,Поставка и установка оборудования для предметного кабинета Труд (технология),https://rostender.info/region/belgorodskaya-oblast/85580571-tender-postavka-i-ustanovka-oborudovaniya-dlya-predmetnogo-kabineta-trud-tehnologiya, 02.08.25,07.08.2025,08:00,Белгородская область,"Ракитянский район,  село Бобрава",14 220 ₽,['Вентиляционное оборудование и материалы'],['https://rostender.info/tendery-ventilyacionnoe-oborudovanie-i-materialy']
85580475,КИП волн уровн NB КОС,https://rostender.info/region/tyumenskaya-oblast/tobolsk/85580475-tender-kip-voln-urovn-nb-kos, 02.08.25,07.08.2025,12:00,Тюменская область,г. Тобольск,—,"['Контрольно-измерительные приборы и автоматика, монтаж и обслуживание']",['https://rostender.info/tendery-kontrolno-izmeritelnye-pribory-i-avtomatika-montaj-i-obslujivanie']
85580480,Закупка образцов для Биаксплена под Опытно-промышленные испытания (Полимеры). Требования к упаковке Товара: в мешках 25 кг на паллете,https://rostender.info/region/tyumenskaya-oblast/tobolsk/85580480-tender-zakupka-obrazcov-dlya-biaksplena-pod-opytno-promyshlennye-ispytaniya-polimery-trebovaniya-k-upakovke-tovara-v-meshkah-25-kg-na, 02.08.25,07.08.2025,11:00,Тюменская область,г. Тобольск,—,"['Полимерные, фторопластовые и другие пластиковые изделия технического назначения']",['https://rostender.info/tendery-polimernye-ftoroplastovye-i-drugie-plastikovye-izdeliya-tehnicheskogo-naznacheniya']
85580101,Рельс весовой и узлы встройки/ КФ АО Апатит,https://rostender.info/region/murmanskaya-oblast/kirovsk/85580101-tender-rels-vesovoj-i-uzly-vstrojki-kf-ao-apatit, 02.08.25,07.08.2025,17:00,Мурманская область,г. Кировск,—,"['Материалы для строительства дорог, ЖД путей', 'Контрольно-измерительные приборы и автоматика, монтаж и обслуживание']","['https://rostender.info/tendery-materialy-dlya-stroitelstva-dorog-jd-putej', 'https://rostender.info/tendery-kontrolno-izmeritelnye-pribory-i-avtomatika-montaj-i-obslujivanie']"
85579934,Поставка запальной горелки (Supply of pilot burner),https://rostender.info/region/moskva-gorod/85579934-tender-postavka-zapalnoj-gorelki-supply-of-pilot-burner, 02.08.25,07.08.2025,,Москва город,г. Ташкент,—,"['Котельное, теплообменное и теплотехническое оборудование и материалы. Монтаж и обслуживание']",['https://rostender.info/tendery-kotelnoe-teploobmennoe-i-teplotehnicheskoe-oborudovanie-i-materialy-montaj-i-obslujivanie']
85583400,Выполнение работ по технологическому присоединению в электрических сетях ООО Энергосеть,https://rostender.info/region/tulskaya-oblast/uzlovaya/85583400-tender-vypolnenie-rabot-po-tehnologicheskomu-prisoedineniyu-v-elektricheskih-setyah-ooo-energoset, 02.08.25,12.08.2025,17:00,Тульская область,г. Узловая,1 598 022 ₽,['Строительство и обслуживание объектов энергетики и электрических сетей'],['https://rostender.info/tendery-stroitelstvo-i-obslujivanie-obektov-energetiki-i-elektricheskih-setej']
85583407,"Поставка овощей, фруктов, сухофруктов (пилот)",https://rostender.info/region/sverdlovskaya-oblast/nijnij-tagil/85583407-tender-postavka-ovoshchej-fruktov-suhofruktov-pilot, 02.08.25,08.08.2025,08:00,Свердловская область,г. Нижний Тагил,65 368 ₽,"['Овощи, Фрукты, в том числе консервированные, Сухофрукты']",['https://rostender.info/tendery-ovoshchi-frukty-v-tom-chisle-konservirovannye-suhofrukty']
85579925,"Выполнение комплекса работ по изготовлению, поставке и монтажу деревянных противопожарных блоков в апартаменты на объекте: Avenue Apart Pulkovo по адресу: г. Санкт-Петербург, Московское шоссе, дом 13, литера ЖЗ.",https://rostender.info/region/sankt-peterburg-gorod/85579925-tender-vypolnenie-kompleksa-rabot-po-izgotovleniyu-postavke-i-montaju-derevyannyh-protivopojarnyh-blokov-v-apartamenty-na-obekte-avenue, 02.08.25,07.08.2025,15:00,Санкт-Петербург город,г. Санкт-Петербург,—,"['Установка окон и дверей, Производство окон и дверей', 'Противопожарное оборудование, инвентарь и его обслуживание']","['https://rostender.info/tendery-ustanovka-okon-i-dverej-proizvodstvo-okon-i-dverej', 'https://rostender.info/tendery-protivopojarnoe-oborudovanie-inventar-i-ego-obslujivanie']"
85579922,"Выполнение инженерных изысканий на объекте: Завод газобаллонного оборудования в особой экономической зоне ""Южноуральская"". Местоположение объекта: Челябинская область, Красноармейский муниципальный район, территория особой экономической зоны. . .",https://rostender.info/region/chelyabinskaya-oblast/85579922-tender-vypolnenie-injenernyh-izyskanij-na-obekte-zavod-gazoballonnogo-oborudovaniya-v-osoboj-ekonomicheskoj-zone-yujnouralskaya, 02.08.25,07.08.2025,15:00,Челябинская область,Красноармейский район,—,"['Инженерно-геодезические изыскания, Землеустройство, Картография', 'Инженерно-геологические и гидрологические изыскания, Разведочное бурение', 'Инженерно-экологические изыскания']","['https://rostender.info/tendery-injenerno-geodezicheskie-izyskaniya-zemleustrojstvo-kartografiya', 'https://rostender.info/tendery-injenerno-geologicheskie-i-gidrologicheskie-izyskaniya-razvedochnoe-burenie', 'https://rostender.info/tendery-injenerno-ekologicheskie-izyskaniya']"
85583406,"Оказание услуг по повышению квалификации сотрудников по программам: ""Мобилизационная подготовка в организациях"" и ""Воинский учет и бронирование граждан, пребывающих в запасе"" для нужд Государственного бюджетного общеобразовательного учреждения средняя общеобразовательная школа № 643 Московского района Санкт-Петербурга в 2025 году",https://rostender.info/region/sankt-peterburg-gorod/85583406-tender-okazanie-uslug-po-povysheniyu-kvalifikacii-sotrudnikov-po-programmam-mobilizacionnaya-podgotovka-v-organizaciyah-i-voinskij-uchet-i, 02.08.25,03.08.2025,21:56,Санкт-Петербург город,г. Санкт-Петербург,26 000 ₽,['Услуги в области образования и повышения квалификации'],['https://rostender.info/tendery-uslugi-v-oblasti-obrazovaniya-i-povysheniya-kvalifikacii']
85583405,Оказание услуг по обучению сотрудников для нужд Государственного бюджетного общеобразовательного учреждения средняя общеобразовательная школа № 643 Московского района Санкт-Петербурга в 2025 году,https://rostender.info/region/sankt-peterburg-gorod/85583405-tender-okazanie-uslug-po-obucheniyu-sotrudnikov-dlya-nujd-gosudarstvennogo-byudjetnogo-obshcheobrazovatelnogo-uchrejdeniya-srednyaya, 02.08.25,03.08.2025,21:56,Санкт-Петербург город,г. Санкт-Петербург,70 800 ₽,['Услуги в области образования и повышения квалификации'],['https://rostender.info/tendery-uslugi-v-oblasti-obrazovaniya-i-povysheniya-kvalifikacii']
85579750,Оборудование в рамках проекта Профессионалитет,https://rostender.info/region/saratovskaya-oblast/balakovo/85579750-tender-oborudovanie-v-ramkah-proekta-professionalitet, 02.08.25,07.08.2025,07:00,Саратовская область,г. Балаково,127 880 ₽,"['Инструменты', 'Оборудование для сварки и спайки, его обслуживание. Электроды']","['https://rostender.info/tendery-instrumenty', 'https://rostender.info/tendery-oborudovanie-dlya-svarki-i-spajki-ego-obslujivanie-elektrody']"
85579657,"Проведение пусконаладочных работ системы электроснабжения (ЭС1) на объекте: 860/2. Космодром ""Восточный"". Технический комплекс. Площадка №2, территория №1. Сооружение: ГП-15. 1 Здание метрологической базы с ГО",https://rostender.info/region/amurskaya-oblast/85579657-tender-provedenie-puskonaladochnyh-rabot-sistemy-elektrosnabjeniya-es1-na-obekte-8602-kosmodrom-vostochnyj-tehnicheskij-kompleks-ploshchadka-2, 02.08.25,07.08.2025,12:00,Амурская область,Свободненский район,—,['Электротехнические работы в зданиях'],['https://rostender.info/tendery-elektrotehnicheskie-raboty-v-zdaniyah']
85583403,Поставка бумаги для офисной техники,https://rostender.info/region/lipeckaya-oblast/lipeck/85583403-tender-postavka-bumagi-dlya-ofisnoj-tehniki, 02.08.25,12.08.2025,09:00,Липецкая область,г. Липецк,21 191 ₽,"['Офисная бумага, бумага для полиграфии, картон, целлюлоза']",['https://rostender.info/tendery-ofisnaya-bumaga-bumaga-dlya-poligrafii-karton-cellyuloza']
85583397,Нанесение дневной маркировочной окраски на объектах Калужского центра ОВД МЦ АУВД ФГУП Госкорпорация по ОрВД,https://rostender.info/region/kalujskaya-oblast/85583397-tender-nanesenie-dnevnoj-markirovochnoj-okraski-na-obektah-kalujskogo-centra-ovd-mc-auvd-fgup-goskorporaciya-po-orvd, 02.08.25,15.08.2025,11:00,Калужская область,Калужская обл,1 146 773 ₽,['Огнезащитные и антикоррозийные работы'],['https://rostender.info/tendery-ognezashchitnye-i-antikorrozijnye-raboty']
85583396,Берет039,https://rostender.info/region/sankt-peterburg-gorod/85583396-tender-beret039, 02.08.25,08.08.2025,19:35,Санкт-Петербург город,г. Санкт-Петербург,—,['Отделочные материалы'],['https://rostender.info/tendery-otdelochnye-materialy']
85579452,"Оказание комплекса услуг буфетного обслуживания корпоративных мероприятий для нужд филиала ПАО ""Россети Московский регион"" - Московские высоковольтные сети",https://rostender.info/region/moskva-gorod/85579452-tender-okazanie-kompleksa-uslug-bufetnogo-obslujivaniya-korporativnyh-meropriyatij-dlya-nujd-filiala-pao-rosseti-moskovskij-region-moskovskie, 02.08.25,07.08.2025,11:00,Москва город,г. Москва,499 980 ₽,"['Услуги гостиниц и ресторанов, столовых. Организация питания']",['https://rostender.info/tendery-uslugi-gostinic-i-restoranov-stolovyh-organizaciya-pitaniya']
85579173,"Аренда транспортного средства не ниже бизнес класса в рамках реализации проекта ""Реконструкция энергетического производственно-технологического комплекса Владивостокской ТЭЦ-2 с заменой турбоагрегатов ст. №№ 1, 2, 3 и установкой 3 котлоагрегатов по 540 т/ч каждый"" Этап реконструкции №2, 3",https://rostender.info/region/primorskij-kraj/vladivostok/85579173-tender-arenda-transportnogo-sredstva-ne-nije-biznes-klassa-v-ramkah-realizacii-proekta-rekonstrukciya-energeticheskogo, 02.08.25,07.08.2025,09:00,Приморский край,г. Владивосток,—,"['Аренда спецтехники, автобусов, автомобилей, Услуги спецтехники', 'Услуги пассажирского автомобильного транспорта']","['https://rostender.info/tendery-arenda-spectehniki-avtobusov-avtomobilej-uslugi-spectehniki', 'https://rostender.info/tendery-uslugi-passajirskogo-avtomobilnogo-transporta']"
85583399,"Поставка овощей, фруктов, сухофруктов (гос. задание)",https://rostender.info/region/sverdlovskaya-oblast/nijnij-tagil/85583399-tender-postavka-ovoshchej-fruktov-suhofruktov-goszadanie, 02.08.25,08.08.2025,08:00,Свердловская область,г. Нижний Тагил,119 379 ₽,"['Овощи, Фрукты, в том числе консервированные, Сухофрукты']",['https://rostender.info/tendery-ovoshchi-frukty-v-tom-chisle-konservirovannye-suhofrukty']
85579141,"Кадастровые и землеустроительные работы для строительства, реконструкции линейных и площадных объектов электросетевого хозяйства 35-220 кВ, с целью реализации мероприятий ПОУРЭК",https://rostender.info/region/sahalinskaya-oblast/85579141-tender-kadastrovye-i-zemleustroitelnye-raboty-dlya-stroitelstva-rekonstrukcii-linejnyh-i-ploshchadnyh-obektov-elektrosetevogo-hozyajstva-35, 02.08.25,07.08.2025,23:30,Сахалинская область,Сахалинская область,—,"['Инженерно-геодезические изыскания, Землеустройство, Картография']",['https://rostender.info/tendery-injenerno-geodezicheskie-izyskaniya-zemleustrojstvo-kartografiya']
85578908,Услуги по ремонту слухового аппарата в целях социального обеспечения граждан,https://rostender.info/region/volgogradskaya-oblast/volgograd/85578908-tender-uslugi-po-remontu-sluhovogo-apparata-v-celyah-socialnogo-obespecheniya-grajdan, 02.08.25,07.08.2025,16:00,Волгоградская область,г. Волгоград,—,"['Медицинские расходные материалы, Средства реабилитации, Одноразовый медицинский инструмент']",['https://rostender.info/tendery-medicinskie-rashodnye-materialy-sredstva-reabilitacii-odnorazovyj-medicinskij-instrument']
